Dia,TempMinAbs,TempProm,TempMaxAbs,Hum,Precipitacion,RadSolar,RadSolarMaxAbs,IndiceUV,IndiceUVMaxAbs,DireccionVientoMax,VelocidadVientoMax,location
2016-01-17,14.3,19.17,25.9,71.54,0,216.79,798,6.2,16,NE,18.09,6
2016-01-17,8.4,13.7,21.3,78.58,0,,,,,W,14.86,7
2016-01-17,9.6,13.99,20.4,75.29,0,233.46,928,1.84,8.5,ESE,17.7,10
2016-01-18,8.2,13.47,21.6,74.38,0,228.83,826,1.38,7.9,NNE,24.4,1
2016-01-18,6.9,13.11,21.3,85.46,0.25,219.58,861,1.65,8.4,ESE,7.01,3
2016-01-18,9.3,14.93,21.5,80.33,0,201.42,840,1.38,6.9,ENE,20.69,4
2016-01-18,13.2,18.65,25.4,71.12,0,218.67,798,6.3,16,NNE,8.62,6
2016-01-18,6.4,13.3,22.4,79.04,0,,,,,W,13.81,7
2016-01-18,7.9,12.95,20.8,78.71,0,231.54,842,1.81,8.4,SSW,5.6,10
2016-01-19,7.5,13.38,18.9,66.88,0,229.46,865,1.53,8.5,NNE,25.02,1
2016-01-19,9.2,13.45,21.1,74.88,0,203.21,891,1.68,8.9,E,21.51,3
2016-01-19,10.8,14.78,20.6,72.04,0,197.29,877,1.37,7.3,E,26.06,4
2016-01-19,12.8,19.42,26.3,62.42,0,221.12,842,6.27,16,NE,16.37,6
2016-01-19,5.3,12.13,21.3,74.5,0.2,,,,,W,12.5,7
2016-01-19,7.3,12.23,19.2,70.96,0,227.88,881,1.81,8.6,SE,8.43,10
2016-01-20,6.9,12.08,18.3,75.33,0,201.88,844,1.24,7.7,N,11.06,1
2016-01-20,7.9,12.82,19.3,82.38,0,165.25,889,1.4,7.9,ESE,11.62,3
2016-01-20,10.6,14.77,20.7,77.08,0,182.42,911,1.24,6.8,NNE,8.97,4
2016-01-20,13.7,18.63,24.6,69.92,0,210.33,838,6.5,16,E,8.29,6
2016-01-20,5.2,11.83,20,80.25,0,,,,,W,12.67,7
2016-01-20,7.3,12.28,18.3,78.29,0,201.12,877,1.66,8.2,ESE,8.57,10
2016-01-21,9.8,14,20.9,74.12,0,132.92,872,0.64,6.6,NNE,10.29,1
2016-01-21,9.6,13.94,19.9,85.5,0,111.92,751,0.95,6,,0,3
2016-01-21,11.1,14.88,20.3,83.5,0,86.17,802,0.72,4.7,NNE,4.2,4
2016-01-21,14.3,18.73,24.8,77.46,0,123.42,701,6.49,16,NE,4.27,6
2016-01-21,8.8,13.52,21.3,82.62,0,,,,,W,12.62,7
2016-01-21,10.4,14.31,20.6,72.71,0,117.92,1039,1.1,8.6,ESE,8.27,10
2016-01-22,9.1,13.83,19.6,69.58,0,222.46,810,1.5,8.1,NNE,33.12,1
2016-01-22,10.7,14.36,20.8,79.75,0.25,217.67,831,1.68,8.4,ESE,26.53,3
2016-01-22,11.8,15.5,21.2,74.62,0,187.17,819,1.18,6.5,NE,35.67,4
2016-01-22,15.6,19.9,27.9,65.83,0,215.79,782,6.68,16,NNE,22.92,6
2016-01-22,9.3,14.6,22.7,71.29,0,,,,,W,11.81,7
2016-01-22,10.1,13.94,20.2,69.04,0,180.12,969,1.52,8.5,NE,11.91,10
2016-01-23,6.7,12.37,18.9,75.75,0,221.08,821,1.32,7.3,N,9.13,1
2016-01-23,5.5,11.51,20.4,85,0.25,191.42,947,1.44,8,ESE,16.99,3
2016-01-23,8.1,13.48,21.2,78.67,0,202.96,828,1.25,6.1,E,17.38,4
2016-01-23,12.3,17.7,24.9,69,0,218.54,796,5.98,16,NE,13.22,6
2016-01-23,5.7,12.43,21.1,78.92,0,,,,,W,14.02,7
2016-01-23,8.9,13.37,19.8,74.88,0,200.62,940,1.61,8.4,ESE,11.26,10
2016-01-24,8,12.17,17.8,78.33,0,164.88,940,0.92,7.4,NNE,13.08,1
2016-01-24,5.1,13.25,18.4,86.12,0,162.54,969,1.25,8.3,E,3.47,3
2016-01-24,8.8,14.3,20,85.75,0,160.42,932,0.93,6.2,NNE,5.07,4
2016-01-24,12.3,17.39,23.2,80.33,0,166.62,942,6.46,16,NE,5.17,6
2016-01-24,7.6,12.76,19.4,84.17,0,,,,,W,12.54,7
2016-01-24,8.2,12.56,18.2,82.25,0,165.83,865,1.32,7.6,SE,5.2,10
2016-01-25,6.4,12.28,18.9,74.83,0,206.67,816,1.27,7.4,N,12.9,1
2016-01-25,9.4,13.64,18.9,82.96,0,211.21,861,1.64,8.4,SW,12.88,3
2016-01-25,9.7,14.85,20.3,81.92,0,205.08,853,1.23,6.4,NNE,5.04,4
2016-01-25,12.9,17.85,23.4,80.5,0,201.5,817,6.09,16,S,9,6
2016-01-25,6.3,12.75,19.7,81.96,0.2,,,,,W,12.28,7
2016-01-25,7,12.75,19.2,77.46,0,216.88,830,1.73,8,SSE,5.07,10
2016-01-26,7.8,12.99,19.2,68.38,0,223.67,817,1.5,8.4,N,12.1,1
2016-01-26,10.1,14.31,20.1,74.25,0,216.79,867,1.83,9.2,SSW,5.07,3
2016-01-26,9.4,14.73,20.2,77.17,0,207.96,849,1.34,7,NE,3.89,4
2016-01-26,12.7,17.88,24.3,74.21,0,219.17,803,6.2,16,ESE,5.41,6
2016-01-26,6.4,12.85,20.4,79.54,0,,,,,W,13.86,7
2016-01-26,9.2,14.28,22.2,62.04,0,232.67,842,1.98,9,NNW,10.6,10
2016-01-27,8.7,13.81,19.3,64.79,0,217.96,810,1.46,8,NNE,14.1,1
2016-01-27,11.3,14.52,19.1,77.67,0,187.46,930,1.59,8.8,SSW,5,3
2016-01-27,10.4,15.49,20.4,76.21,0,211.75,835,1.33,6.8,NNE,5.51,4
2016-01-27,12.9,18.47,25.3,74.54,0,192.62,802,6.11,16,ESE,4.8,6
2016-01-27,6.2,13.21,20.3,75.75,0,,,,,W,15.1,7
2016-01-27,9.6,13.97,20.4,63.08,0,202.12,835,1.8,8.7,ESE,12.43,10
2016-01-28,8.6,13.47,19.3,72.12,0,178.38,896,1.2,8.1,NNE,19.71,1
2016-01-28,9.7,13.92,20.7,86.21,0.25,214.04,854,1.74,8.7,E,11.9,3
2016-01-28,11.1,15.72,22.1,80,0,203.12,853,1.32,6.7,E,17.7,4
2016-01-28,14.3,18.85,25.4,74.42,0,208.67,849,5.78,16,S,9,6
2016-01-28,7.1,13.8,21.8,78.54,0,,,,,W,13.7,7
2016-01-28,9,13.85,21,77.46,0,212.38,942,1.75,8.8,SE,6.27,10
2016-01-29,7.2,12.8,18.6,84.08,0,163.67,1053,0.93,8.2,N,6.79,1
2016-01-29,7.6,12.72,19.2,88.88,0,138.62,976,1.23,8.9,ESE,7.39,3
2016-01-29,10.8,14.97,21.1,82.88,0,164.79,983,1.07,7,E,13.7,4
2016-01-29,14.7,18.79,25.2,73.83,0,168.42,854,6.36,16,SSE,8.04,6
2016-01-29,6.6,13.33,20.7,84.08,0,,,,,W,10.49,7
2016-01-29,8.1,13.07,18,87.04,0,108.25,1025,1.07,8.6,SE,6.28,10
2016-01-30,9.7,13.9,18.9,85.17,0,183.67,932,1.1,7.9,SE,15.41,1
2016-01-30,11.8,14.38,19.6,90.75,0,182.12,1004,1.48,8.8,ESE,3.2,3
2016-01-30,11.9,15.81,21.2,87.96,0,178.29,928,1.14,6.8,NNE,4.57,4
2016-01-30,14.2,19.05,24.3,82.04,0,182.04,877,6.73,16,S,9.66,6
2016-01-30,8.9,14.37,20.9,87.46,0.2,,,,,W,11.06,7
2016-01-30,10.2,14.29,20.4,86.42,0,181.33,1044,1.52,8.7,NNW,8.03,10
2016-01-31,8.6,14.07,19.8,84.04,0,230.75,858,1.38,7.8,SE,14.94,1
2016-01-31,11.6,14.6,19.7,90.12,0,181.5,1055,1.41,8.3,SE,4,3
2016-01-31,12.9,16.11,21.1,87.79,0,201.75,868,1.24,6.5,ENE,5.03,4
2016-01-31,15.1,19.12,24,81.92,0,172.38,990,5.5,16,S,8.28,6
2016-01-31,9.2,14.81,21.2,86.88,0,,,,,W,11.02,7
2016-01-31,9.2,14.21,20.9,85.5,0,212.21,863,1.78,8.8,NW,8.04,10
2016-02-01,8.8,13.59,21.6,77.65,0,228.65,846,1.37,7.6,N,12.62,1
2016-02-01,11.1,14.42,19.8,88.7,0,196.43,969,1.53,8.3,SSW,5.53,3
2016-02-01,10.9,15.16,19.6,87.91,0,206.61,893,1.27,6.8,E,8.86,4
2016-02-01,14.2,18.6,24.2,80.52,0,198.96,940,6.46,16,S,7.93,6
2016-02-01,8.7,13.58,20.8,87.29,0,,,,,W,12.31,7
2016-02-01,9.3,14.11,20.6,81.39,0,244.35,853,1.89,8.4,ESE,8.69,10
2016-02-02,6.7,11.83,17.2,81.38,0,192.17,981,1.13,8.2,NNE,12.67,1
2016-02-02,10.3,12.98,17.8,91.42,2.54,120.54,1004,0.96,8.6,SSW,5.24,3
2016-02-02,10.2,13.97,18.9,89.5,5.08,104,1071,0.7,7.2,NNE,3.4,4
2016-02-02,13.8,17.83,23.1,80.42,4.2,174.96,954,6.11,16,NE,4.53,6
2016-02-02,6.4,12.08,18.4,88.29,0.4,,,,,W,12.16,7
2016-02-02,7.3,12.58,18.2,83.62,0,164.46,979,1.41,8.8,WNW,4.57,10
2016-02-03,7.1,13.73,19.7,70.75,0,227.67,851,1.4,7.8,N,14.27,1
2016-02-03,9.3,13.58,18.8,90.92,0.5,212.75,888,1.69,8.9,SW,9.43,3
2016-02-03,9.6,15.17,19.9,87.75,0,204.88,882,1.43,7.3,E,16.81,4
2016-02-03,13.5,17.93,23.7,82.12,0,209.83,837,5.4,16,S,4.97,6
2016-02-03,5,12.84,20.5,86.5,9,,,,,W,12.45,7
2016-02-03,8.2,13.91,21,71.96,2.6,237.08,898,1.84,8.8,ESE,12,10
2016-02-04,11.3,14.55,19.1,73.62,0,251.38,872,1.73,9.1,ENE,39.44,1
2016-02-04,11,14.64,19.9,81.5,0,239.08,965,1.93,9.8,E,24.58,3
2016-02-04,13.3,16.09,20.3,76.58,0,213.12,976,1.48,8.3,E,35.7,4
2016-02-04,13.9,20.11,27,65.79,0,239.96,877,4.99,16,NE,25.22,6
2016-02-04,7.6,14.16,21.3,74.75,0,,,,,ENE,30.13,7
2016-02-04,9.3,13.45,19.3,74.12,0,225.71,1049,1.93,9.8,ESE,23.15,10
2016-02-05,9.7,13.27,18.4,67.33,0,250,879,1.67,8.7,NNE,46.53,1
2016-02-05,9.7,13.02,18.9,77.33,0,233.5,889,1.85,9.3,E,25.29,3
2016-02-05,11.7,14.38,18.7,72.46,0,211.17,896,1.39,7.8,E,36.88,4
2016-02-05,14.2,19.79,26.1,57.08,0,242.12,867,5.5,16,NNE,23.19,6
2016-02-05,7.1,14.16,20.7,64.75,0,,,,,ENE,27.35,7
2016-02-05,8.5,12.95,19.6,63.92,0,258.17,925,2.05,9.2,ESE,18.39,10
2016-02-06,7.7,12.1,17.1,75.42,0,244.88,958,1.75,9.3,NNE,47.13,1
2016-02-06,8.8,12.61,18.1,81.46,0,197.46,1290,1.72,11.6,E,28.43,3
2016-02-06,11.3,14.25,18.4,75.92,0,164.96,1229,1.24,9.8,E,38.21,4
2016-02-06,14.3,19.17,25.5,61.42,0,239.04,993,5.6,16,NE,15.83,6
2016-02-06,5.5,12.63,19.3,71.67,0,,,,,ENE,34.33,7
2016-02-06,8.6,13.05,18.6,69.92,0,256.54,1088,2.08,9.5,ESE,18.25,10
2016-02-07,6.3,11.64,17.8,67.38,0,250.42,893,1.72,9,NNE,47.33,1
2016-02-07,6.6,11.6,18.5,78.96,0,235.79,912,1.93,9.7,E,28.29,3
2016-02-07,10.2,13.08,17.6,73.54,0,216.75,918,1.5,7.9,E,36.67,4
2016-02-07,12.7,18.35,24.8,57.83,0,247.25,884,4.37,16,NE,20.44,6
2016-02-07,5.1,13.31,19.9,64.96,0,,,,,ENE,28.7,7
2016-02-07,8.1,12.19,18.8,62.88,0,260.83,933,2.1,9.5,ESE,18.7,10
2016-02-08,6.4,12.59,19.4,63.67,0,209.08,981,1.27,7.9,NNE,24.84,1
2016-02-08,5.8,12.79,20.6,74.46,0,215.04,1069,1.68,9,E,10.13,3
2016-02-08,9.2,14.61,21.4,68.62,0,230.71,993,1.5,7.5,E,25.1,4
2016-02-08,11.7,18.18,25.1,60.92,0,240.62,949,5.91,16,NE,14.86,6
2016-02-08,4,11.92,21.2,70.42,0,,,,,SE,18.5,7
2016-02-08,7.7,12.99,31.3,64.12,0,207.67,911,1.77,9,SE,7.21,10
2016-02-09,6.7,12.09,17.8,52.12,0,246.5,900,1.64,8.8,NE,30.36,1
2016-02-09,6.9,11.63,19,61.58,0,231.12,976,1.88,9.6,E,26.29,3
2016-02-09,8.6,12.75,18.4,58.88,0,221.71,962,1.52,8.1,E,27.96,4
2016-02-09,13.1,18.37,26.8,45.58,0,241.12,932,5.93,16,NE,20.73,6
2016-02-09,3.9,10.7,20,68.42,0,,,,,W,13.43,7
2016-02-09,6.7,11.53,18.3,61,0,251.67,940,1.95,9,ESE,15.73,10
2016-02-10,4.8,10.52,18.1,64.88,0,248.17,867,1.49,8.4,SE,16.08,1
2016-02-10,3.9,9.8,19.4,65.04,0,211.62,918,1.75,9.2,ESE,19.51,3
2016-02-10,6.9,11.4,19.1,59.21,0,215.33,900,1.45,7.7,ENE,21.22,4
2016-02-10,12.6,17.2,25.9,45.67,0,242.79,867,6,16,N,20.65,6
2016-02-10,2.8,9.98,20.4,66,0,,,,,W,14.3,7
2016-02-10,6.8,11.22,18.7,66.79,0,241.92,904,1.9,8.7,SE,5.61,10
2016-02-11,6.8,12.48,18.8,74.29,0,229.17,854,1.43,7.9,N,8.74,1
2016-02-11,3,10.3,19.9,74.83,0,216.62,893,1.79,9.2,ESE,14.39,3
2016-02-11,8,13.8,21.1,66.5,0,221.46,905,1.48,7.8,E,11.9,4
2016-02-11,11.9,17.27,26,59.83,0,228.04,865,5.75,16,S,9.64,6
2016-02-11,3.3,11.65,20.7,73.83,0,,,,,W,13.59,7
2016-02-11,7.6,12.59,18.9,75.54,0,235.12,895,1.94,9.1,S,5.77,10
2016-02-12,7.2,12.05,16.8,75.33,0,250.12,867,1.69,9,NNW,19.83,1
2016-02-12,6.1,11.63,18.3,83.62,0.25,237.25,1071,1.98,10.2,E,17.98,3
2016-02-12,8.2,13.18,17.3,79.5,0,226.79,909,1.6,8.3,E,27.84,4
2016-02-12,12.6,18.32,24.8,64.62,0,240.04,1005,5.95,16,N,14.82,6
2016-02-12,5.9,12.09,18.1,76,0,,,,,NE,23.88,7
2016-02-12,8.4,11.63,15.7,77.88,0,250.79,893,1.96,8.8,ESE,13.21,10
2016-02-13,9.8,11.8,15.8,70.54,0,254.29,877,1.82,9.1,NNE,52.58,1
2016-02-13,8.6,11.58,16.7,78.25,0,238.96,1032,1.98,11.1,E,29.43,3
2016-02-13,10.1,13.08,17.4,70.83,0,224.62,1141,1.48,8.9,ENE,38.27,4
2016-02-13,15.3,18.48,24.3,55.67,0,248.08,884,4.6,16,NNE,26.28,6
2016-02-13,11,13.51,17.9,65.25,0,,,,,ENE,33.21,7
2016-02-13,7.1,11.71,16.6,71.5,0,259.08,905,2.04,9.1,ESE,15.45,10
2016-02-14,8.9,13.14,18.2,74.92,0,211.08,1071,1.53,10,NNE,30.76,1
2016-02-14,8.7,13.55,20.5,78.21,0,177.75,1102,1.57,9.9,E,10.62,3
2016-02-14,10.5,14.84,20.5,74.62,0,219.21,1102,1.54,9,E,21.88,4
2016-02-14,14.1,19.66,27.7,62.67,0,187.21,1129,6.09,16,NNE,9.99,6
2016-02-14,8.8,14.02,21.2,70.83,0,,,,,NE,24.46,7
2016-02-14,8.7,12.3,17.1,78.75,0,152.83,1111,1.32,10.1,ESE,12.38,10
2016-02-15,7.4,13.05,19.1,80.04,0,190.54,1230,1.16,9.3,NNE,11.3,1
2016-02-15,9.6,14.2,19.5,82.5,0.25,210.71,979,1.78,9.7,SSW,6.76,3
2016-02-15,10.2,15.39,21.1,79.62,0,230.62,954,1.53,8,NE,7.7,4
2016-02-15,13.8,18.49,25,74.25,0,207.58,939,6.1,16,NNE,7.48,6
2016-02-15,6.4,13.03,20.3,81.88,0,,,,,WSW,12.08,7
2016-02-15,8.5,13.73,20.7,79.17,0,203.54,1102,1.7,9.3,SE,6.09,10
2016-02-16,9.2,14.36,19.7,71.79,0,223.92,1062,1.22,7.9,N,18.64,1
2016-02-16,10.9,14.94,20.8,75.08,0,220.96,1032,1.66,9,NE,4.8,3
2016-02-16,11.2,16.31,21.5,72.54,0,228.25,905,1.48,7.4,E,16.69,4
2016-02-16,13.4,19.58,26.1,66.58,0,234.17,907,6.4,16,S,9.66,6
2016-02-16,7.7,14.08,21.8,76.29,0,,,,,W,14.32,7
2016-02-16,9.4,13.97,20.6,75,0,250.46,963,1.87,8.5,SE,7.63,10
2016-02-17,8.2,13.54,18.4,65.33,0,225.62,1139,1.45,8.8,NNE,40.64,1
2016-02-17,9.1,13.92,19.6,77.17,0,199.42,1150,1.63,10.7,ESE,18.52,3
2016-02-17,11.8,15.36,19.8,74.71,0,191.46,1155,1.29,8.9,E,40,4
2016-02-17,15.8,20.69,27.4,59.04,0,235.33,1062,6.33,16,NE,20.47,6
2016-02-17,5.2,13.71,20.8,69.79,0,,,,,W,14.82,7
2016-02-17,9.3,13.65,18.7,67.92,0,238.79,1058,1.9,8.4,ESE,20.9,10
2016-02-18,11,13.49,17.6,75.33,0,261.67,900,1.76,9,NE,65.85,1
2016-02-18,10.2,13.47,18.6,82.08,0,209.75,1178,1.78,11,ESE,34.2,3
2016-02-18,12.6,14.97,18.7,77.38,0,219.71,1076,1.53,8.8,ENE,36.5,4
2016-02-18,16.9,20.47,26.3,60.75,0,250.25,954,6.37,16,NNE,24.65,6
2016-02-18,12.5,15.33,19.6,66.71,0,,,,,ENE,35.72,7
2016-02-18,10.1,13.81,18.1,70.21,0,262.58,935,2.05,9.2,ESE,23.24,10
2016-02-19,10.4,12.97,17.1,80.54,0.8,269.25,1069,1.98,10.7,NNE,60.51,1
2016-02-19,10.3,12.82,16.7,86.42,0,81.79,1088,0.92,9.5,E,27.83,3
2016-02-19,12.1,14.52,18,81.04,0,231.5,1160,1.73,10,ENE,42.97,4
2016-02-19,16.1,19.95,25.9,63.96,0,262.25,997,6.3,16,NE,23,6
2016-02-19,11.8,14.5,19.3,75.33,0,,,,,ENE,39.69,7
2016-02-19,9.1,12.99,17.9,77.54,0,266.5,1051,2.08,10.4,E,25.28,10
2016-02-20,10.3,12.86,17.3,71.71,0,254.38,1178,1.95,10.3,NNE,32.72,1
2016-02-20,9.7,13.44,20.5,75.38,0,237.75,1049,1.94,10.2,ESE,18.06,3
2016-02-20,11.4,14.58,19.3,72.25,0,227.29,986,1.65,8.4,E,25.54,4
2016-02-20,13.3,20.07,27.6,56.79,0,246.71,1007,6.16,16,NNE,16.5,6
2016-02-20,6.4,13.67,20.9,68.08,0,,,,,NE,27.13,7
2016-02-20,8.2,12.27,18.2,71.58,0,242.83,1009,1.95,9.3,ESE,19.3,10
2016-02-21,6.1,12.84,19.6,74.92,0,220.42,937,1.69,9.7,NE,7.2,1
2016-02-21,7.6,13.88,21,81.46,0,238,937,1.93,9.5,ESE,9.92,3
2016-02-21,10.7,15.8,22.2,75.96,0,230.33,940,1.5,8.1,SSE,6.11,4
2016-02-21,14,19.3,27.8,70.21,0,248.88,902,6.41,16,S,5.52,6
2016-02-21,4.8,13.08,21.8,75.54,0,,,,,SSE,18.22,7
2016-02-21,6.9,13.04,20.2,76,0,242.58,933,2,9.3,SSE,6.41,10
2016-02-22,8.3,12.6,20.4,75.79,0,228.96,1048,1.55,9.8,N,12.9,1
2016-02-22,10.4,14.07,19.7,86.17,0,199.79,1111,1.61,9.7,SSW,6.43,3
2016-02-22,11.2,14.94,20.3,80.75,0,201.5,981,1.47,7.9,NNE,6.19,4
2016-02-22,14.8,19.01,25.6,74.04,0,245.75,882,5.97,16,S,8.85,6
2016-02-22,7.6,13.06,21.1,82.67,0,,,,,W,12,7
2016-02-22,9.2,14.08,20.2,72.88,0,241.54,1013,1.91,9.4,SSE,8.3,10
2016-02-23,7.1,12.62,18.3,73.88,0,245.04,1141,1.72,11.1,NNE,12.18,1
2016-02-23,10.3,14.02,19,84.12,0,172.08,1123,1.52,10.6,SSW,4.48,3
2016-02-23,9.5,14.93,20.4,81.5,0,181.46,1215,1.3,9.6,NNE,4,4
2016-02-23,13.1,18.61,23.2,76.71,0,234.08,1085,6.26,16,S,9.47,6
2016-02-23,5.7,13,20.3,78.42,0,,,,,W,14.86,7
2016-02-23,9.6,13.77,20,71.38,0,240.12,928,2.05,9.8,NW,11.05,10
2016-02-24,7.5,14.56,21.2,62.17,0,222.75,1051,1.62,9.8,NNE,16.92,1
2016-02-24,9.4,15.4,21.7,72.42,0,190.71,1113,1.58,9.5,S,9.63,3
2016-02-24,9.3,16.4,22.5,69.21,0,208.58,1046,1.45,8.2,E,19.05,4
2016-02-24,13.1,19.77,26.1,67.42,0,211.54,1002,6.47,16,S,8.92,6
2016-02-24,6.7,14.63,22.4,70.5,0,,,,,W,12.08,7
2016-02-24,8.1,14.8,21.8,67,0,229.79,904,2.03,9.6,ESE,13.79,10
2016-02-25,12.1,14.16,18.3,74.12,0,268.17,939,2.29,11.7,NE,38.17,1
2016-02-25,10.1,13.38,18.9,80.75,0,232.29,930,2.21,10.9,ENE,26.67,3
2016-02-25,11.2,14.43,18.6,78.12,0,220,940,1.73,9.5,E,29.5,4
2016-02-25,16.3,20.17,26.8,61,0,253.12,900,6.57,16,NE,19.8,6
2016-02-25,8.5,14.48,20.4,73.12,0,,,,,ENE,28.17,7
2016-02-25,10.2,13.49,18.8,76.12,0,253.79,926,2.35,10.5,E,21.97,10
2016-02-26,10.2,12.83,17.7,78.12,0,181.42,1143,1.83,13.1,NE,38.02,1
2016-02-26,9.2,13.03,18.3,81.75,0,202.5,1106,1.97,12,ESE,22.23,3
2016-02-26,11.1,14.32,19.3,78.29,0,172.58,1230,1.59,10.4,ENE,25.99,4
2016-02-26,15.2,19.57,26.1,62.04,0,223.46,1181,6.47,16,NE,18.59,6
2016-02-26,11.3,14.49,20.3,72.5,0,,,,,E,30.26,7
2016-02-26,8.9,12.33,17.8,79.04,0,219.29,1034,2.22,11.2,ESE,13.14,10
2016-02-27,8.6,12,17.4,75.58,0,277.42,940,2.38,11.7,NNE,29.99,1
2016-02-27,8.6,12,18.9,80.88,0,236.83,930,2.24,11,E,24.29,3
2016-02-27,10.4,13.18,18.2,76.79,0,227.79,939,1.78,9.6,E,26.75,4
2016-02-27,15.4,19.09,25.7,58.75,0,258.46,902,6.3,16,NE,21.91,6
2016-02-27,6.4,12.3,19.7,73.88,0,,,,,W,15.3,7
2016-02-27,7.8,11.77,17.8,75.46,0,264.08,912,2.42,10.8,E,10.65,10
2016-02-28,7.2,13.02,19.6,77.75,0,208.67,1201,1.78,12.1,SE,17.93,1
2016-02-28,8.8,13.1,20.6,82.17,0,171.5,1202,1.64,12,ESE,14.24,3
2016-02-28,10.7,14.81,21.3,78.58,0,216.08,1153,1.69,10.4,E,22.23,4
2016-02-28,15.5,19.54,25.6,66.83,0,228.04,1132,6.69,16,NE,12.17,6
2016-02-28,4.8,12.65,22.2,78.67,0,,,,,W,10.02,7
2016-02-28,6.9,12.9,20.2,78.92,0,215.46,1192,2.15,12.2,E,5.21,10
2016-02-29,8,13.64,21.4,70,0,271.12,960,2.1,11.1,NNE,13.91,1
2016-02-29,9.6,14.16,20,87.25,0,227.58,921,2.08,10.2,ESE,2.74,3
2016-02-29,9.7,15.11,20.3,84.08,0,223.83,919,1.7,8.6,E,14.29,4
2016-02-29,14.3,18.77,24.9,76.04,0,241.5,979,6.47,16,SSW,6.94,6
2016-02-29,7.8,14.11,20.9,83.12,0,,,,,SE,15.92,7
2016-02-29,8.5,13.68,20.8,79.88,0,257.46,921,2.35,10.6,SW,5.8,10
2016-03-01,9.1,14.45,21.3,62.83,0,257.22,1051,1.89,11.3,SE,21.18,1
2016-03-01,8.9,14.92,20.3,72.43,0,221.91,960,1.96,10.1,SW,12.88,3
2016-03-01,10.1,15.91,20.7,70.91,0,213.48,1013,1.61,9,ENE,15.17,4
2016-03-01,13.3,19.26,25.9,68.22,0,242.87,1013,5.23,16,NE,6.19,6
2016-03-01,6.8,13.97,21.8,71.96,0,,,,,W,13.53,7
2016-03-01,8.6,14.41,20.9,61.26,0,246.3,981,2.24,10.5,ESE,14.2,10
2016-03-02,8.8,14.38,20.9,61.08,0,250.33,1048,1.88,11.1,NNE,19.09,1
2016-03-02,8.8,14.87,23.1,75.62,0,216.46,970,1.93,10.2,E,16.34,3
2016-03-02,10.3,16.34,22.1,69.21,0,221.04,1004,1.68,8.9,NE,23.9,4
2016-03-02,13.8,19.6,25.4,67.67,0,242.83,946,2.15,10.8,SE,7.46,6
2016-03-02,6.2,14.12,22.1,70.96,0,,,,,WSW,13.97,7
2016-03-02,9.7,14.12,20.5,64.79,0,234.17,939,2.14,10.1,SE,9.4,10
2016-03-03,10.2,14.31,19.3,77.17,1.6,157.17,1102,1.38,13.4,NNE,19.1,1
2016-03-03,11.3,14.46,20.6,85.32,6.59,100.68,1067,1.2,11.6,E,11.48,3
2016-03-03,11.7,16.43,21.1,73.91,0,258.73,972,1.9,8.2,ENE,20.1,4
2016-03-03,15.8,19.49,25.7,76.46,9.6,178.92,988,1.78,11.2,NNE,5.04,6
2016-03-03,8.3,14.66,21.9,79.08,0.6,,,,,W,11.61,7
2016-03-03,9.8,14.22,19.6,78.71,1.6,173.88,1063,1.8,11.1,ESE,11.26,10
2016-03-04,10.1,13.52,18.3,82.83,0.2,176.85,1245,1.63,11.8,SSW,11.23,1
2016-03-04,10.8,14.33,20.2,88.96,1.01,94.25,1065,0.98,13.3,E,8.17,3
2016-03-04,15.3,19.88,23.9,74.75,0,120.46,1076,1.4,12.1,SSW,5.93,6
2016-03-04,10.2,14.75,21.1,84.46,1,,,,,W,10.02,7
2016-03-04,10,13.61,18.6,85.25,3.4,111.46,1121,1.48,11.6,NW,5.34,10
2016-03-05,8.9,13.22,17.2,88.42,1.4,114.46,986,0.66,10.3,NNE,11.07,1
2016-03-05,11,14.02,19.9,92.46,1.78,152.08,1107,1.44,11.9,S,4.34,3
2016-03-05,14.7,19.09,24.8,81.21,0.8,153.04,1011,1.5,10.7,S,6.29,6
2016-03-05,11,14.28,20,89.04,5.6,,,,,W,11.9,7
2016-03-05,10.3,13.47,20.2,88.58,8.6,130.04,1139,1.5,12.4,SE,3.43,10
2016-03-06,8.6,12.68,19.1,83.08,0,188.38,1185,1.52,12.9,SE,21.11,1
2016-03-06,9.7,13.7,20.2,88.42,1.26,206.71,1039,2.15,12.4,E,6.63,3
2016-03-06,14.2,18.15,25.2,78.71,0.4,233.88,1034,2.38,11.7,S,8.49,6
2016-03-06,7.9,13.44,21.7,85.58,1,,,,,W,11.69,7
2016-03-06,8.6,13.4,20.3,83.04,0.8,244.04,1151,2.48,13.2,NW,9.54,10
2016-03-07,8.9,12.59,17.3,79.21,0,165.62,1290,1.15,13.1,NNE,12.1,1
2016-03-07,10.7,13.95,18.6,86.92,0.25,158.79,1287,1.62,13,SSE,2.97,3
2016-03-07,14.3,18.66,24.8,75.62,0,220.54,1037,2.18,11.9,S,9.1,6
2016-03-07,8.3,12.68,19.1,86.92,0.4,,,,,W,13.81,7
2016-03-07,9.5,13.08,18.4,81.21,0,156.83,1245,1.83,13.1,NW,11.77,10
2016-03-08,8.1,12.61,18.3,80.5,0,164.58,1250,1.45,14,NNE,13.15,1
2016-03-08,10.8,13.84,18.8,88.12,0.25,146.88,1243,1.65,13.1,S,11.85,3
2016-03-08,13.8,18.48,24.4,77.83,0,184.25,1104,1.99,16,S,7.33,6
